id,prediction
453097,2445.93132135
453098,1317.67430358
453103,2860.53964518
453104,3156.29114617
453110,1424.4712554
453134,807.920863572
453138,5700.76746075
453139,2956.77264255
453149,2537.95239453
453154,4882.67575452
453163,3870.2051196
453168,561.391726378
453169,2157.73207557
453173,3494.01877623
453185,958.480617266
453191,2512.43458222
453195,3447.6873261
453201,1552.00716431
453203,1170.87748769
453207,2690.4890271
453212,1591.0745327
453213,2099.30943711
453216,738.698663393
453220,2147.98170229
453233,2947.9880605
453238,3438.21774058
453242,962.487286242
453245,2496.08336657
453246,1538.01178269
453251,1050.20682241
453253,5140.58343759
453254,1077.69902301
453257,2863.09818427
453266,1378.46362367
453267,2953.1016837
453272,1392.60739178
453273,752.671120782
453278,3022.38411579
453280,3814.56795362
453284,1634.04984167
453286,8287.21908351
453287,1757.45340231
453290,1376.37134223
453292,1564.53055147
453293,781.438672625
453297,10802.1161107
453299,1416.7746784
453304,7271.28650211
453307,4021.66177804
453309,2560.38847754
453316,1298.27771554
453329,1347.30550886
453331,2036.65788845
453336,1530.1831544
453339,871.018139609
453342,1350.20548857
453348,1501.69586419
453355,2399.82872912
453361,879.272232249
453366,1908.40728084
453373,1111.4618418
453374,3336.18811882
453375,1650.0992995
453376,1755.25959131
453377,3176.08179814
453386,2129.6809677
453395,1652.42867273
453400,9826.59819803
453415,5759.89221711
453418,2479.60294399
453420,982.555972345
453431,2230.88985835
453432,1636.70769681
453434,1264.29343331
453443,4206.07506362
453444,2595.71179519
453451,4982.03850852
453454,1991.44550339
453457,2107.43977513
453461,925.226285667
453462,3454.44645296
453466,2675.76956324
453468,1502.88767027
453477,1124.36252946
453488,2374.37703689
453491,3049.3569312
453502,5049.61097159
453507,10742.0631727
453513,2927.76499951
453520,1845.4662321
453525,1336.584606
453552,2074.46894693
453553,3056.19679175
453572,2533.8570828
453578,8076.98452006
453583,1341.63918275
453584,1712.25133738
453591,774.40176993
453593,2766.18275212
453608,2100.40630299
453613,1038.91491545
453617,7582.41965887
453618,1363.90684991
453619,2312.65343992
453623,1663.18260475
453625,7631.00334237
453626,1052.50264454
453628,1209.40764536
453629,1304.60735646
453632,1064.09285848
453634,1272.17875318
453636,2598.435512
453644,1168.01075754
453645,2167.86908514
453648,2517.1293004
453656,4173.6658233
453658,1016.60836465
453675,2328.85998507
453677,1090.08526845
453685,1600.00580694
453693,2028.4341815
453694,1297.26588575
453699,4383.4874555
453705,3461.26378819
453708,1529.95560435
453710,2331.80830281
453719,3271.77740424
453726,1335.08113069
453733,2459.94465085
453734,3935.43634289
453735,1442.10485107
453739,4704.20553643
453743,3367.71396758
453744,1103.73035447
453751,6604.6671514
453752,2580.61528785
453754,1365.26474379
453759,6759.63746056
453760,1213.28063483
453772,1811.35643849
453773,2066.69864891
453782,1050.32821731
453784,2573.33144471
453790,1067.29329963
453797,1792.22971663
453799,3901.41171686
453805,3025.07997332
453808,2614.01601099
453813,5665.34839584
453815,6059.64089475
453821,5720.06931559
453822,2591.81991606
453823,2068.56802131
453829,2802.91977435
453832,1053.79101197
453855,2190.14951866
453864,1599.94252996
453867,1449.80840764
453869,1183.28642402
453873,3967.81489302
453876,4975.75919998
453877,2262.00092574
453878,1873.32588533
453884,4505.80197076
453889,1281.51201665
453898,4998.27992855
453905,2265.01754445
453906,1991.99799469
453909,5007.0142267
453912,2924.07666909
453916,1484.38829794
453924,1030.17347397
453925,11504.2762084
453928,1026.70330093
453937,4825.73382406
453938,3523.56902355
453949,2886.93543188
453956,1690.78933844
453957,6856.21616718
453958,2180.71630285
453974,751.584499857
453975,2248.37195326
453976,1104.29593869
453979,4248.68215774
453980,1218.21353398
453994,2003.73634821
453997,1578.60729948
453999,2236.7293817
454003,1511.66569196
454006,3545.93869287
454007,1064.19000954
454016,1045.10040464
454017,10994.1113263
454022,1244.99506695
454030,3408.61203434
454032,2595.72927028
454035,4512.20053453
454041,1424.04791901
454044,4637.8525853
454050,3961.43295301
454052,1638.41703526
454055,3576.89515903
454058,3080.9402908
454065,1775.34002493
454069,1833.00597397
454073,2339.54294144
454097,1042.10281537
454100,861.363646479
454101,1201.45018053
454105,3784.92717138
454109,1563.87920595
454111,3753.08957751
454124,1255.23951786
454127,2790.4421564
454128,1429.27186367
454130,2101.62566154
454148,1679.58977863
454151,4036.30607914
454154,2526.42741328
454155,1377.93029539
454159,1963.05098682
454160,1000.04080271
454166,894.344968503
454167,1612.7426868
454175,7385.70975534
454178,2579.06658579
454187,2884.31156895
454189,1823.59872601
454196,3399.65816616
454198,1172.26888166
454207,1104.74360322
454236,1953.00643842
454238,2936.33457148
454272,3259.83421089
454274,1963.42168871
454284,1472.55426611
454290,3528.21409531
454291,1335.17578533
454292,2260.40975735
454293,1459.06135949
454296,1043.3559144
454297,5198.20051756
454298,1104.48748075
454301,2157.32664193
454302,4374.54125561
454306,3276.26904328
454307,2485.13878234
454308,433.728776317
454309,1619.70422154
454313,1286.45539265
454315,1429.83043698
454332,1613.24316167
454334,1915.18360703
454344,988.319401183
454349,931.401972129
454358,1784.90400798
454359,3281.43349811
454367,1907.58419607
454368,2319.26451156
454377,2881.74541496
454380,1499.27585649
454381,6586.72940541
454393,1040.51492254
454396,5378.86260736
454399,1935.48907817
454405,5430.73789461
454409,969.851940651
454413,1281.64736733
454414,2384.2762326
454417,2540.95222251
454421,3350.86060278
454426,9073.99570624
454437,2144.85249201
454445,2254.4821614
454448,1773.2797286
454451,1704.64451973
454453,1376.77007513
454454,1003.25495273
454470,4047.94622172
454482,1007.23690735
454485,2498.22325066
454501,3224.19722047
454502,1289.00036081
454504,2279.04433859
454507,4565.81924645
454508,3895.35792175
454514,5923.19685429
454526,4800.53284877
454527,1565.57421463
454529,1326.32198984
454533,2814.72369504
454539,4118.84487593
454542,1557.52645366
454549,1606.08821518
454556,2368.34172937
454569,2584.8310888
454582,6351.1405074
454585,13926.0775373
454590,1766.40212758
454596,2883.97451898
454601,2892.26744074
454606,1688.91924699
454609,1397.15279398
454612,2905.43397006
454614,3412.8740708
454615,2564.66391641
454616,1007.5414693
454617,1520.08052588
454627,2269.22680851
454630,4192.16089113
454646,7967.81785328
454650,1876.83478027
454661,1867.5795508
454662,1300.07154603
454678,2043.52964772
454693,1256.46685239
454694,802.955571135
454695,910.085538696
454699,4242.40529546
454702,2221.58085157
454703,4704.41298602
454707,2866.27718238
454709,3949.95654349
454712,5923.38501956
454713,2341.72743254
454714,1002.04943638
454716,1678.66649725
454721,2433.57004272
454724,1750.76861591
454732,4017.22749365
454733,2946.4475287
454735,1656.31946677
454736,1227.88341568
454739,1791.66930733
454740,4096.82183085
454747,977.036025048
454752,1968.87699649
454753,1085.1952591
454766,1084.15774132
454768,2243.57412828
454775,2334.15242442
454781,2200.13702659
454787,2047.21635038
454796,1715.43949628
454797,1912.48321741
454803,934.741284601
454808,2704.73802318
454812,1896.89312785
454820,1090.21813107
454825,1829.39632141
454828,1232.19200145
454830,4903.2144996
454832,2155.01185945
454836,4401.21206975
454837,2388.55524663
454838,3095.32047952
454846,2187.37019755
454852,1638.63160488
454862,1352.98876739
454864,1419.15032755
454870,2032.44531054
454874,2432.55507267
454875,1883.82674545
454880,876.518884957
454881,1370.85526513
454884,1049.33456548
454886,1453.39375486
454887,1354.11265055
454894,753.284099806
454898,1506.18842968
454899,3192.52685743
454908,1393.08358718
454910,3958.72295573
454917,1928.25136511
454920,1448.14800849
454921,3292.35739674
454933,2570.28095963
454943,4660.49513646
454950,5659.55745745
454951,7081.83617008
454969,2469.29965582
454973,3731.34853116
454974,2765.58014404
454975,2607.14435315
454976,1506.9476373
454982,1828.13028451
454990,1705.53266827
454991,1299.76805477
454994,10462.195283
455000,2224.55130428
455008,2184.98149416
455011,914.916952055
455014,2223.63941007
455020,5149.72422885
455021,2528.18668784
455023,2099.78451111
455029,1255.68416546
455030,9825.88499761
455033,2010.45999465
455045,3029.42118577
455052,3530.48495548
455060,1826.19834908
455070,1432.40666544
455072,4288.12964984
455077,12334.191196
455081,6933.21952515
455085,1071.14349562
455087,6805.6494653
455088,4535.95011892
455091,8689.73790876
455097,1204.45531251
455099,1673.11554932
455106,8895.44472043
455111,852.090619664
455114,1743.90619003
455118,1329.92757176
455122,7526.58852426
455124,3480.95137503
455129,2163.83565233
455145,2789.52813087
455156,1942.96739741
455159,3693.04406848
455163,1096.62367212
455166,2876.43412203
455171,1929.18150463
455175,1225.80138494
455176,2678.58139058
455182,3423.72436556
455186,1567.99646273
455187,5563.75538588
455199,1433.67300077
455203,885.206742274
455204,4665.85915143
455207,1964.11072279
455211,7296.29552449
455212,6566.15326261
455216,1726.18868996
455217,1610.07161468
455222,1038.24072353
455227,814.588768305
455230,8324.41626842
455233,3087.25512569
455234,1493.41398876
455239,3670.70679428
455242,2850.06617025
455244,1615.81650893
455271,1507.074222
455275,1846.24952886
455277,1682.39190446
455280,3876.56885544
455283,2697.63660081
455287,2771.44063275
455291,1838.46305218
455292,2207.15736375
455294,1382.87134188
455300,2444.21001636
455303,2640.55160222
455307,2037.16115917
455308,1297.71203644
455313,1511.20727637
455316,983.427209555
455323,1231.80290249
455326,7843.76432685
455334,2021.90563413
455342,1457.47280921
455344,1839.27703548
455346,1771.02944116
455348,1762.91857916
455353,1182.89635525
455357,909.403860198
455360,7048.02250399
455364,7448.52876798
455367,6589.07652593
455374,2749.64768796
455383,5077.7806522
455404,1128.039293
455415,1191.03103515
455421,3414.19159479
455434,6848.10921222
455435,964.711310577
455438,2699.67698648
455441,2524.21969731
455447,3396.351346
455454,889.856115506
455456,2868.07452698
455472,1698.8315517
455474,1138.26198531
455476,2246.86308832
455492,1130.68013367
455494,2165.68168907
455498,2785.96229136
455504,1311.77464765
455505,2835.60403898
455506,1434.64868591
455514,2919.12948184
455515,2408.65359018
455518,2437.90245034
455528,2117.00910643
455532,5410.45429067
455536,1599.23661106
455537,1502.36825459
455556,1061.58839878
455568,2120.36552222
455572,883.453122209
455575,2122.94182844
455576,1397.79071107
455578,1588.29877002
455579,2903.18933591
455580,2186.72022524
455585,1225.30304191
455586,4320.24005006
455588,1627.72029737
455591,1291.02039564
455597,3334.93454322
455599,1145.89087138
455600,1538.69642476
455603,1386.94130681
455604,3069.86140637
455608,1844.40348738
455610,2194.17833823
455612,7094.93635984
455613,1746.17604384
455622,1493.94436407
455625,1365.32852062
455632,3746.58092636
455636,1657.11640226
455638,1705.73275052
455644,4934.09784169
455647,1103.77343658
455656,1367.04205875
455665,1316.16428275
455669,9167.58100733
455670,2136.74565079
455673,1067.64381249
455679,5591.60266152
455684,1015.85872
455691,2342.50170004
455702,5465.33977421
455708,1642.28016605
455721,1012.54794197
455722,2114.59171551
455724,3842.46571341
455725,4510.48757955
455729,1168.93159598
455731,3236.22498415
455739,1262.09776968
455740,2883.35793669
455743,983.03565719
455755,4553.39859754
455760,2460.81570126
455761,1094.15631147
455763,3413.47455719
455771,8406.58630489
455774,1941.44067983
455779,2172.32814841
455788,3449.83651926
455791,1615.76434996
455793,3599.61503912
455800,1624.0815551
455809,2825.33511358
455821,3921.22387036
455824,589.770416702
455830,999.586091575
455835,1642.55236001
455840,1185.95619379
455842,4557.95881558
455850,1659.42151305
455852,6769.36223223
455856,2567.73961967
455857,2724.25393007
455860,1204.05249467
455861,11145.8495055
455865,3094.66409342
455866,2273.80943881
455869,1803.99464
455871,1162.81412952
455874,1293.22749905
455876,1237.08721302
455878,6039.65635898
455890,2219.97187959
455897,1948.79701374
455898,2962.76409711
455900,1874.05842427
455904,3311.17805005
455922,5179.10027416
455935,1486.00425759
455937,2188.89900758
455938,1215.9403101
455940,829.814162321
455944,2223.55364787
455947,1326.73705993
455948,939.64731894
455958,1235.86522096
455966,1481.38606639
455972,1362.32152548
455974,10036.3623499
455976,6558.83873629
455978,3840.5565418
455983,6406.83839701
455984,1461.92567974
455986,1884.07936813
455989,1301.79283645
455992,1889.87444788
455995,1891.27059593
456000,1144.09636335
456004,1725.93728753
456007,2743.06528055
456010,892.486920882
456015,2603.97839827
456018,3284.59024484
456019,1343.62101704
456024,2278.23698453
456026,4674.92967804
456028,5887.94982012
456035,1418.4889261
456036,1554.60879045
456041,8066.91188002
456042,1238.88843274
456043,817.213362828
456046,2633.27542485
456052,1683.01308033
456057,1596.14949365
456060,6294.81871652
456070,1394.78975731
456071,995.132673775
456080,1145.5943047
456082,5336.50099793
456084,2708.35723836
456086,1202.49551909
456088,1408.30237431
456089,1512.3950446
456092,3900.87214356
456098,1370.83984144
456118,6771.73707035
456121,4153.47066826
456123,1445.77144041
456128,4116.01417488
456139,1997.41015753
456144,2269.92535975
456148,4062.10243123
456149,2935.23301104
456151,1238.03427816
456158,3146.59040149
456161,8825.63321501
456164,4683.83843863
456169,3323.11808154
456172,1065.84727111
456173,1888.64422401
456174,2969.71199768
456181,1807.44654406
456188,2571.26364842
456189,1028.38539972
456190,2440.15304989
456191,8346.73829693
456201,4133.94206763
456205,2107.21663982
456208,1360.72330945
456213,1935.80598312
456225,963.331556553
456226,3777.71988298
456227,2315.89866535
456231,3995.78993402
456239,1570.76315145
456241,4083.8994341
456247,2203.21354329
456253,1214.10205973
456254,1550.09012118
456262,2397.00690853
456265,3887.89909512
456267,1398.07505456
456285,4212.98696244
456286,703.765717342
456289,2611.71216851
456295,2104.13332438
456303,1750.35917686
456312,1364.03997533
456317,3898.62595831
456322,951.931545896
456327,1116.02611253
456328,3005.25727079
456334,537.906765047
456335,4391.75001094
456337,1491.27824269
456350,1641.87023898
456351,1623.27921088
456355,1084.32038901
456359,3908.34684007
456360,1025.61084768
456362,2275.9934297
456367,1623.34529872
456368,1102.89525054
456372,785.81006463
456381,902.594083227
456386,3314.78283662
456408,3360.63437446
456410,2847.07403766
456411,9838.221488
456413,1805.7923945
456417,2379.25541851
456433,1583.80539789
456435,2420.06177228
456450,2224.59934736
456471,4727.90227017
456476,8006.54205256
456482,1030.8989665
456483,1373.81745699
456485,992.204421755
456486,1363.31411644
456495,2179.98849431
456506,1079.26749602
456509,1819.68648817
456511,1395.22625577
456516,1901.56590198
456518,7177.42906898
456523,1232.56769435
456525,5912.13767241
456534,1352.20296129
456546,739.812251511
456548,1106.8941565
456554,3192.90527266
456556,1422.20294299
456557,2816.57959874
456558,1411.94767562
456563,1058.90293928
456565,1354.33873431
456580,8196.30352998
456584,2555.71786831
456590,6896.57048587
456593,4293.70840954
456594,915.358140773
456596,6920.6199299
456598,2269.70634422
456600,2694.50187414
456604,3179.35104142
456615,1571.53973311
456618,806.246933286
456622,2033.18550608
456625,3444.84900383
456629,890.653138348
456643,4023.17455156
456647,1251.57829185
456652,2238.27926974
456654,2602.44796853
456657,2850.06912058
456659,7393.69323248
456662,1250.16358617
456666,5193.4670713
456668,4964.96050211
456672,5946.12320936
456674,1989.42632994
456675,1274.06067153
456686,6423.80451266
456688,1812.73591489
456696,1522.3484534
456704,2464.3631519
456705,2405.90651069
456711,8009.5957606
456735,1395.68650252
456739,8543.86650078
456741,1204.87049209
456742,635.304848402
456744,1739.90858364
456758,1447.91191539
456767,1347.20152049
456771,1046.27517126
456782,5363.10988436
456784,1215.85122991
456789,1514.77148085
456793,4748.6831114
456798,1243.57730231
456810,1654.5033859
456811,3530.58403791
456814,1113.60286203
456819,1970.53112998
456821,4128.79469075
456824,1869.48646936
456825,2870.77362758
456839,1139.26500432
456842,1303.89678791
456844,2474.4507885
456846,5215.47396673
456850,1188.70368339
456857,1280.58443598
456868,2325.26379001
456869,1088.15567559
456875,877.69289439
456877,1961.38304838
456880,2165.60370169
456899,1840.12108029
456909,2298.53705629
456911,1919.48667427
456914,3006.48322338
456926,3176.19251843
456927,6205.52147675
456931,658.462271073
456935,2133.38736018
456950,7124.65004846
456959,1105.4020641
456962,1691.48165287
456965,13363.1896614
456967,1303.60337406
456983,848.694910071
456997,997.520691645
457002,1823.04908286
457003,2112.2618174
457006,1134.63266368
457009,4765.82127622
457010,2393.92533643
457012,7368.42986223
457017,1622.12777934
457018,1037.52912818
457035,5078.8470265
457038,2799.08579683
457039,4477.57268464
457053,7112.69163829
457057,4191.36236627
457060,3447.69052689
457064,3470.55065765
457068,1211.35092085
457070,1312.60359782
457071,1808.95936876
457078,3040.40512937
457081,6564.81432841
457084,3256.80325595
457092,1711.69352319
457093,2774.46032347
457095,2803.67379287
457099,3374.55653931
457106,808.69818186
457107,3151.72085078
457109,4144.2533953
457111,3385.20589254
457112,4291.49599616
457116,1268.9985524
457130,1164.06298006
457136,1426.09823895
457144,1636.94545597
457146,3918.35347653
457158,1717.78200204
457159,2189.90341507
457195,1675.26186252
457200,13524.0425136
457202,6894.51088397
457204,1264.27631436
457205,2400.24412412
457207,1115.18579033
457214,2203.11110185
457217,2289.93922939
457223,3189.44776762
457225,6072.05695439
457226,5113.70352333
457231,1873.97504727
457233,3176.87145024
457236,2133.43186202
457237,824.944141843
457241,866.522212037
457249,11945.9782202
457254,1704.74438002
457260,1872.41325698
457262,988.706934146
457263,2371.33008322
457265,1639.1081192
457268,2462.43131648
457284,1396.80063306
457285,4069.5713654
457294,1173.19637111
457295,2096.90518765
457296,2563.25466857
457306,966.907837097
457307,2254.14358608
457323,5498.2578158
457326,7326.24726862
457327,1086.51714795
457328,2619.60072454
457329,2176.96542437
457333,2617.42315066
457334,1312.93603515
457339,1914.96510139
457346,1704.72251218
457360,2764.1629362
457361,1977.6171883
457362,6512.42030186
457364,1836.59177942
457368,2618.76316264
457371,1601.48965452
457372,3158.87494251
457374,4076.68378203
457384,1995.46335238
457385,2140.20590464
457389,2788.0033005
457390,3957.66778168
457391,1752.85083841
457392,1630.34207968
457396,2412.9315435
457401,2038.80663974
457421,2541.29699916
457425,1133.21592935
457431,3637.59754078
457434,1526.63771614
457445,1691.66187736
457449,5698.36537343
457450,3175.31574449
457451,923.848881859
457455,5744.33072845
457456,2564.09277044
457460,1504.00144232
457469,1342.69649561
457472,2418.56170039
457477,1797.14146836
457480,1834.38423107
457481,1005.58834599
457482,2236.10295737
457483,1755.45125287
457486,1262.7920256
457493,1560.74777772
457499,1016.22878568
457510,1428.75958428
457514,1556.3698418
457518,2079.28997023
457524,4273.44880428
457526,1497.48746425
457528,1274.35031299
457532,2481.31287878
457535,4398.98430367
457545,699.762375915
457548,1209.6595824
457552,1512.14122736
457554,6988.34340434
457555,1672.80524907
457558,7657.23720735
457560,1962.58003524
457562,6519.63113576
457566,1982.72484271
457569,2415.54354041
457571,822.910953687
457572,3559.62975678
457578,2108.03021113
457582,1817.39565264
457584,3655.07568218
457595,3837.17130594
457598,3647.26007936
457599,5106.43958985
457601,1826.01783989
457624,3501.43303339
457625,2413.20820973
457629,2567.59724945
457633,2682.78347208
457636,1514.20743604
457640,2320.10851765
457641,2033.1938285
457643,1226.8335106
457645,1421.49238087
457663,2826.4515682
457666,1726.79739332
457667,5323.76460959
457682,1570.52909716
457689,2559.41121926
457696,6080.28947022
457702,1587.5620011
457707,8178.9578835
457713,1701.12264963
457731,2876.52819287
457737,2974.82286425
457739,2150.03944297
457746,1647.89583249
457748,1564.45328871
457755,737.308304598
457756,1709.46209395
457758,3008.5327519
457759,1834.11195521
457761,1077.35975415
457764,1164.97913474
457766,10240.4421271
457769,1888.27277003
457771,2393.32053347
457772,3646.5537052
457781,2524.7206443
457800,5916.32306508
457811,3387.38753534
457815,2195.93827999
457816,1610.46644399
457826,2636.40211288
457831,1802.4124104
457835,804.422742289
457836,1530.10419031
457841,1344.90527819
457843,2886.44558424
457845,1023.16471282
457854,1348.17598274
457857,1309.52975622
457862,2745.9967931
457869,1974.0939599
457871,1062.37867904
457874,1496.52769895
457875,1554.26024585
457878,2120.50708932
457881,1207.82468202
457894,1220.41943187
457897,2002.23835445
457899,1586.51660939
457906,5962.36183633
457908,1495.92340557
457909,2413.86645231
457910,1285.06812794
457911,5342.11995395
457917,978.717141739
457921,2221.28146222
457922,1146.33946691
457924,1720.19014051
457937,1314.05344618
457947,3075.52254098
457961,1134.29854636
457967,3606.80122909
457969,2868.05614573
457970,3265.17225014
457974,2978.13757538
457975,1933.15378496
457979,1718.32933314
457999,1908.42256521
458000,1239.34528162
458004,1815.1515305
458010,5190.32385866
458013,2952.66081795
458017,2038.3149846
458023,1006.21274919
458025,4733.35920707
458030,8425.42700263
458037,2383.37464619
458039,2709.39176216
458040,903.679172647
458044,2473.78389101
458050,1271.68295618
458053,3316.62176776
458055,2140.34864389
458065,2142.16744361
458070,2933.37159188
458073,1465.23532235
458080,894.13535441
458086,6872.33326835
458088,4459.93148925
458091,3118.9079632
458094,999.199913184
458099,1807.14110033
458104,1189.91228061
458111,1634.19978062
458113,2190.01693182
458116,2262.05015109
458117,2324.60123478
458126,1950.47761987
458131,1918.51532122
458133,4726.45227548
458136,2044.26400051
458143,1631.1308226
458150,1471.19748641
458154,1852.24744187
458155,1015.79241589
458156,3470.20977778
458160,1413.82960795
458161,3460.9722484
458165,3083.92442852
458166,1415.66031231
458167,3974.73366699
458169,1943.25870561
458179,2953.6068366
458181,1181.79359237
458192,1820.16990286
458193,2600.06799441
458195,1853.26381502
458196,2679.18835271
458201,4240.95053369
458203,987.650540482
458204,3126.83269636
458210,4871.4722827
458215,5038.30105516
458220,2834.43567482
458223,7446.66586858
458226,1751.41778349
458227,5714.1925008
458231,1040.5030255
458236,2073.81491668
458240,1407.41417572
458241,2793.31193914
458244,1936.16292292
458246,2364.34322312
458247,2485.49289303
458254,1297.74303128
458262,1960.96448749
458266,3708.09412027
458279,1136.52884681
458285,1604.15048524
458287,2436.71016655
458290,1222.65592503
458294,1507.80729472
458296,1330.54786793
458297,3153.07723673
458300,2656.27442598
458301,3247.14835591
458305,1961.94427086
458310,1733.04084483
458314,2390.90378146
458315,2209.22434229
458320,4011.79917624
458332,1027.77229268
458341,1258.13341055
458343,1156.83933174
458350,1070.20775881
458355,1226.04296768
458360,4872.73677564
458368,7750.18306896
458376,2905.73724455
458400,2979.94395901
458407,3086.17102023
458413,6527.07586698
458419,2789.86498348
458425,2178.36041077
458426,1936.05262727
458427,4017.10728373
458431,7405.58932282
458439,6298.71727449
458441,1570.20193839
458446,1453.27520922
458447,1430.84537366
458454,3267.49147897
458466,2866.73614787
458470,8396.36666749
458476,5018.58735732
458479,1755.26413263
458481,1646.47799561
458483,1326.82883279
458486,1379.46300018
458489,6642.80316689
458490,2208.02265273
458497,3513.15909789
458499,5331.94822853
458507,3177.13438234
458513,1601.44865388
458516,1251.43116773
458518,2359.24384208
458521,1864.17191635
458524,13688.8802371
458530,5165.09321999
458536,4279.63473378
458537,964.703551407
458541,8824.75260999
458543,1356.54538812
458559,978.655011784
458563,1578.89123621
458572,1024.35699476
458579,2263.3320436
458588,2675.3123319
458610,927.624698991
458617,2929.96221484
458619,3190.04447265
458630,894.924742902
458632,3951.36044184
458636,4066.96422857
458637,4979.92955362
458640,2096.1235561
458650,1416.47997132
458652,2534.06411546
458654,1627.07202843
458660,1116.00722547
458671,2870.99644507
458672,5533.41318686
458676,11046.6737598
458678,1142.24029962
458686,3382.32311994
458690,3450.11859231
458704,1374.32260214
458710,1836.9336019
458711,2888.37837662
458712,2845.14579021
458720,1194.47876385
458726,3686.07572795
458727,2205.63717035
458728,894.337509942
458731,3118.25031039
458733,821.45536126
458738,3835.5220226
458741,1982.42446963
458745,2834.5101268
458749,1195.09178071
458762,2692.64774987
458767,1435.6172631
458776,2119.70452076
458781,3377.04114294
458785,1236.53220984
458787,1062.73104478
458790,1673.54210482
458792,2879.99576895
458794,3576.10311109
458811,1904.20020123
458814,2348.26837469
458818,1371.28458583
458819,2292.15160374
458821,2104.56803217
458826,1487.00633565
458831,5390.97274766
458834,5274.75204285
458842,2567.12036614
458852,1534.05117748
458853,2757.84640746
458860,1849.35636111
458861,1835.96741091
458866,3371.69787878
458867,3939.3238812
458868,2973.66565604
458869,1537.59123889
458873,2901.5794157
458875,1297.11336853
458876,1126.18284252
458878,2514.04746555
458880,1302.68510817
458886,8398.45604001
458891,877.325010047
458892,5149.94664488
458900,3607.69892577
458901,5288.05313044
458903,1296.29708857
458907,1723.57079785
458911,2370.42446582
458912,3787.38015578
458917,2965.57227241
458925,8604.01914391
458927,2645.44315701
458931,1911.02190264
458944,2283.22709575
458945,1868.17009311
458947,6330.40105381
458948,1900.26691998
458949,775.98945333
458951,1660.38557814
458955,907.280680615
458960,841.836179121
458961,1005.85504923
458963,4071.71592172
458974,1666.02323619
458975,1731.08689599
458983,3529.32628103
458984,5171.47059216
458987,6113.01814744
458989,5566.29169513
458993,7133.31918821
458994,2188.76963943
458997,1267.85060588
458998,2147.75373292
459000,5501.26155741
459018,2412.70250322
459024,8552.50986429
459031,1643.06388801
459032,2420.90663902
459036,1808.13874039
459042,5034.64037668
459045,2743.50226299
459047,3337.267711
459049,3348.55649884
459052,1385.14068053
459057,2708.55293851
459061,4791.25998318
459069,1287.49555328
459074,4423.25131884
459081,4449.85008783
459084,1334.16133831
459089,2715.27056347
459097,3465.91388396
459098,4272.66798322
459100,4258.17730208
459105,4348.62278986
459110,1023.53019964
459113,3434.96272786
459115,5358.75097117
459119,1127.88349591
459123,1174.9149322
459131,7568.62037469
459132,1500.19897458
459133,1902.40685737
459135,1219.18231258
459136,1637.57867067
459138,2076.9015393
459139,2299.37196181
459140,16119.8870874
459141,2191.41393212
459148,1808.34448484
459149,1067.89635839
459157,1286.33679489
459159,1069.4723007
459161,4916.32444517
459166,4926.93197697
459173,1816.08041686
459179,3247.32272644
459185,2679.21033864
459193,1203.35550395
459195,1719.77701011
459203,1562.11496935
459206,1722.92991676
459207,1039.65618339
459209,1101.62074824
459210,1219.70044457
459214,1197.52114293
459219,2544.54328936
459220,1285.68900873
459238,6800.77218315
459239,773.819105953
459240,1447.92174264
459241,2450.47381386
459250,1735.8062382
459256,887.772309994
459259,2864.84774533
459265,4437.44263049
459270,5944.55546339
459279,2242.61620854
459293,2237.53118407
459303,2571.70450718
459307,1582.41924061
459312,1028.2381947
459316,1287.17058894
459323,2175.42329935
459329,1481.98480104
459331,2238.44997032
459334,2097.82988833
459335,4697.08406013
459339,3803.8803449
459345,2009.1543309
459346,1189.42527738
459349,1919.76679552
459355,3528.18324013
459361,1152.91238932
459362,1023.77331599
459363,2288.23734295
459366,3715.57909659
459370,1071.18125389
459375,742.406229055
459376,1695.35798272
459380,5389.47053203
459381,4209.79819722
459395,3030.32720868
459396,4257.84347616
459398,2919.81951348
459402,1090.52894053
459406,1113.31050662
459408,4748.71550133
459414,2637.02059041
459418,512.667886572
459421,3170.45841178
459422,2043.66988556
459426,2932.66815552
459427,2302.4909637
459429,2462.84553461
459440,1504.19459153
459444,5344.65267744
459445,2259.52888263
459452,3251.64893737
459454,1061.32009221
459466,1593.40143847
459468,3397.09885196
459471,2329.97392056
459472,2304.65233411
459476,1542.16562741
459481,5310.6807541
459482,2079.66885452
459485,4796.1741412
459490,1230.93456167
459497,3266.0563424
459499,2769.70421928
459500,1127.50759216
459503,2228.92129129
459508,4260.23253014
459510,921.259147915
459512,2172.50490925
459519,1293.20075739
459526,4904.06574709
459532,811.625972168
459537,1082.15101035
459541,1982.87686557
459547,4696.53330346
459551,3014.16946881
459554,1681.37687742
459556,2968.63568518
459557,3457.54453263
459559,1672.81862388
459576,2216.39331237
459577,1959.83025996
459585,1853.3370546
459588,1772.24380342
459589,5201.14003249
459594,835.272997907
459597,1206.89152851
459598,1383.78963232
459601,5125.53807068
459603,916.20927633
459609,3515.10956987
459611,2920.13899491
459621,1907.77877157
459622,4573.19377201
459637,2023.44682829
459639,4009.22759612
459640,2018.47002652
459652,3341.37014405
459658,2362.38462568
459662,5867.54155945
459664,8436.37900966
459666,1689.06509996
459684,1372.99435539
459685,3770.81465102
459696,7573.19872467
459701,2441.63094456
459702,1956.78223757
459706,1687.80811501
459708,2771.1025023
