id,loss
479905,5828
479911,2408
479912,4085
479921,6684
479924,1613
479929,6255
479930,4582
479935,1313
479940,2092
479941,911.2
479943,2037
479946,3370
479953,1079
479955,2878
479962,3402
479976,3715
479985,1163
479989,1441
479991,5913
479994,2408
480016,1163
480019,911.2
480021,1904
480023,3875
480028,1313
480029,1638
480031,970.6
480036,1174
480039,2242
480042,8667
480044,2399
480046,2408
480050,2890
480053,1904
480055,804.2
480062,2120
480076,1262
480082,2431
480092,3273
480093,2006
480102,3082
480103,5913
480116,3206
480119,3730
480121,2115
480130,7711
480134,1368
480139,3206
480141,1300
480143,9729
480145,5386
480146,1814
480147,2562
480150,5048
480157,3715
480158,1768
480166,1586
480171,1339
480174,1313
480175,1163
480180,2766
480187,1677
480190,2431
480192,2661
480196,4211
480198,2092
480203,2408
480215,1368
480220,2242
480223,2431
480225,1904
480227,1156
480231,5517
480243,1553
480245,2120
480246,1114
480263,4471
480264,2597
480268,2801
480269,655.8
480272,2193
480276,2092
480282,1614
480283,1309
480288,2766
480291,804.2
480293,2006
480298,2032
480301,1040
480304,1300
480305,8491
480306,3141
480308,1555
480324,2037
480328,1450
480329,1220
480335,970.6
480339,2092
480343,1811
480344,1.249e+04
480360,2947
480364,1040
480365,1174
480373,3273
480380,3467
480385,4211
480386,970.6
480390,2193
480391,937.8
480397,1262
480400,4844
480407,3206
480409,5153
480420,2092
480427,1441
480430,2314
480431,1262
480435,3044
480443,2193
480448,2120
480459,4702
480461,4582
480462,1638
480466,2115
480471,1526
480477,1441
480478,2193
480491,777.2
480494,1814
480500,1457
480512,7711
480515,1811
480517,2878
480522,3730
480523,2701
480525,1013
480528,1.072e+04
480531,4844
480537,1638
480539,970.6
480554,3273
480555,1368
480564,2037
480568,6255
480570,712.1
480575,1067
480585,4582
480587,4034
480589,2032
480590,3632
480592,3618
480602,1553
480606,6710
480607,2314
480622,1393
480631,5153
480639,3946
480646,1814
480652,1890
480658,2597
480674,4702
480675,1501
480679,1013
480697,1262
480699,2890
480704,1114
480712,2120
480713,1811
480721,6475
480735,1614
480745,3946
480748,3206
480756,1691
480759,1174
480777,6255
480779,5162
480785,804.2
480796,1662
480800,2006
480801,2242
480803,7711
480806,2120
480817,4582
480822,1220
480842,1342
480843,5153
480846,832.3
480853,832.3
480854,937.8
480856,4332
480857,7087
480859,2814
480866,1262
480869,1814
480870,1220
480872,3206
480886,1731
480892,2399
480898,924.1
480899,1163
480901,1554
480904,1851
480905,2242
480906,1677
480914,2890
480921,1262
480925,3206
480927,5386
480929,1610
480933,9729
480943,1677
480945,1526
480949,2309
480952,2947
480967,1.2e+04
480974,1526
480996,4048
480997,3044
481008,2284
481013,2032
481014,1614
481026,1473
481033,1300
481036,1044
481038,2766
481042,850.4
481044,2242
481047,3875
481048,4844
481049,1.083e+04
481052,1667
481053,2120
481054,887.9
481061,6255
481062,6684
481064,4211
481067,2766
481068,2751
481072,1677
481077,1220
481081,2751
481086,1262
481094,2947
481095,3910
481096,1441
481112,1313
481114,1851
481121,1220
481125,1079
481136,921.2
481137,4835
481138,1731
481140,3273
481143,1553
481148,1614
481151,1156
481155,937.8
481160,2878
481166,1441
481169,1614
481181,3715
481182,1814
481184,2193
481192,3273
481203,5319
481205,2766
481206,3582
481235,1044
481238,2431
481241,1754
481244,4844
481250,4369
481251,1114
481257,970.6
481260,3910
481262,3730
481265,2766
481272,2314
481275,3875
481286,1114
481287,5616
481288,3206
481297,3467
481308,2206
481311,2814
481316,2266
481323,4470
481326,1156
481328,576.9
481329,4844
481331,4470
481337,937.8
481343,1754
481349,1393
481362,1744
481369,1040
481370,1969
481377,4894
481392,2431
481401,1040
481403,970.6
481407,1174
481410,1368
481413,1013
481424,753.4
481429,3013
481430,3582
481435,1890
481436,5139
481439,3730
481445,2751
481446,1400
481456,1754
481461,850.4
481464,1262
481465,4369
481466,1969
481471,1553
481476,911.2
481478,3730
481484,2766
481485,2037
481492,798.5
481499,2431
481500,3141
481508,1851
481516,1342
481521,1393
481533,5828
481535,3273
481536,1114
481541,1305
481545,2890
481558,1163
481560,1754
481569,1662
481573,1851
481576,2092
481583,2878
481584,1553
481588,2037
481590,1156
481593,5162
481595,1860
481598,1754
481600,3467
481601,3632
481610,712.1
481612,1865
481615,1754
481618,1.38e+04
481634,1677
481638,2766
481640,3730
481643,1013
481664,911.2
481666,5913
481667,1811
481673,2399
481685,1216
481697,1613
481702,1163
481704,1638
481720,3467
481723,1342
481727,1441
481732,3206
481733,1662
481735,2890
481739,2408
481741,4085
481747,1013
481751,2399
481752,1851
481753,2431
481765,1163
481768,911.2
481771,2522
481772,1313
481774,2399
481779,2092
481780,1441
481781,3632
481783,1393
481791,1731
481792,2801
481800,1013
481804,5319
481806,5319
481807,1300
481810,3467
481813,2890
481814,1339
481816,1441
481817,1774
481819,1904
481827,1814
481829,3467
481831,1754
481835,2562
481836,832.3
481837,1677
481838,2814
481839,1586
481840,4184
481843,3370
481845,3044
481852,1156
481855,2032
481861,1393
481862,1457
481864,3206
481866,1393
481868,3273
481870,1049
481871,4085
481873,2242
481874,3206
481882,2878
481891,1553
481892,4844
481895,2890
481902,3206
481909,3910
481910,1342
481913,898.7
481916,1262
481921,2814
481922,1754
481923,5386
481928,2193
481935,1613
481951,1555
481958,2408
481960,1677
481961,6684
481967,4184
481969,3582
481979,1079
481982,1814
481991,2266
481997,832.3
482003,4211
482011,3580
482012,2193
482016,3044
482018,3273
482020,1342
482022,1450
482023,1163
482029,3082
482035,576.9
482037,7711
482039,3715
482045,1774
482052,850.4
482059,1174
482060,1262
482062,2814
482063,2801
482064,1163
482067,2947
482069,2120
482078,1731
482080,1890
482090,1553
482091,1731
482094,1313
482096,1262
482101,3273
482113,644.1
482118,472.7
482119,2947
482125,1262
482127,2032
482129,1393
482136,1313
482137,5319
482139,4048
482146,3467
482154,2597
482162,1163
482167,1342
482170,1040
482173,1814
482182,2554
482184,4844
482185,1865
482199,1697
482203,1677
482210,1441
482214,1731
482218,670
482223,2562
482225,2266
482230,2399
482232,1174
482237,1441
482240,2947
482245,1313
482246,1731
482249,1174
482250,644.1
482251,2037
482252,1754
482254,4369
482256,2092
482262,1610
482264,3715
482270,1697
482277,1553
482278,5386
482281,4702
482283,5153
482287,1393
482289,5616
482290,1814
482293,898.7
482294,1754
482300,7711
482306,1610
482307,2399
482308,1114
482312,2399
482330,937.8
482331,4844
482333,1079
482334,3044
482337,3082
482343,1067
482346,7516
482358,1691
482360,1220
482363,2115
482377,1.2e+04
482385,2751
482387,2814
482402,4048
482406,3402
482407,1553
482410,3875
482411,2399
482430,3618
482434,3370
482438,2408
482448,1450
482452,1554
482454,1814
482460,4034
482474,1393
482482,3715
482484,1163
482488,2032
482490,3875
482492,1929
482498,2915
482500,4582
482505,3044
482510,1441
482512,1553
482516,1526
482520,970.6
482521,1904
482522,1614
482525,1677
482527,970.6
482530,2206
482535,2399
482539,1553
482542,4835
482564,5616
482567,3715
482579,3875
482585,4844
482587,3013
482589,8491
482591,1262
482593,1262
482595,2206
482596,4844
482597,2120
482601,4702
482605,1013
482606,7163
482610,1553
482616,2206
482620,3013
482628,1860
482630,7711
482633,1840
482636,2408
482638,9729
482641,4048
482642,1262
482645,1526
482654,1013
482655,1865
482659,2092
482663,1216
482667,1079
482674,3467
482699,1811
482701,9227
482705,2309
482714,1163
482726,3875
482727,3715
482728,1814
482730,1441
482732,1281
482735,1262
482743,4184
482744,2120
482745,3273
482749,4184
482755,2092
482758,1441
482761,2431
482764,1677
482766,1969
482772,1.399e+04
482777,1614
482778,4844
482781,1754
482782,2597
482784,937.8
482786,2597
482791,3206
482797,1865
482801,1526
482805,4844
482811,2266
482817,1.311e+04
482825,1163
482826,1811
482832,1450
482837,2120
482845,1040
482847,6684
482853,5782
482857,2562
482864,1555
482865,911.2
482867,2032
482869,1501
482873,1013
482878,1393
482885,2032
482887,2597
482889,937.8
482900,1339
482909,1613
482915,1013
482935,3044
482938,5319
482942,5386
482949,2092
482951,1441
482957,3582
482958,3946
482966,1368
482973,2006
482975,4034
482978,2120
482979,3875
482980,4048
482998,3206
483005,7711
483007,937.8
483013,1262
483020,1174
483024,2947
483028,6255
483032,7711
483036,3370
483041,1754
483049,1613
483051,798.5
483063,937.8
483065,1662
483069,2597
483070,1049
483072,3323
483077,1697
483079,1526
483089,2562
483091,4211
483101,1586
483104,1309
483107,2206
483111,1553
483113,2399
483120,832.3
483126,1662
483129,1614
483142,1040
483145,2281
483153,1904
483173,1754
483175,1049
483196,4048
483198,8491
483209,1368
483212,1526
483216,1904
483218,1309
483219,8491
483220,4582
483221,1.072e+04
483231,2037
483240,1342
483246,1904
483253,1262
483258,1890
483259,2597
483268,3082
483273,3057
483274,2751
483276,1.249e+04
483280,5153
483281,1044
483282,2037
483286,1904
483291,6255
483292,1262
483294,4582
483300,1811
483304,2281
483308,3044
483310,2206
483313,1814
483331,3082
483341,1400
483342,1281
483351,1555
483352,1677
483363,1339
483374,866.6
483384,5616
483386,1163
483387,1262
483389,2597
483399,1156
483401,1614
483404,1393
483409,1555
483410,1262
483411,2597
483414,2562
483416,3467
483422,1614
483423,6897
483433,1368
483435,970.6
483436,970.6
483438,2399
483440,2266
483442,1174
483444,832.3
483450,1188
483455,1969
483456,4184
483464,1174
483465,2431
483468,937.8
483480,1697
483493,2037
483503,3618
483513,1441
483521,1526
483523,3467
483529,1339
483537,5368
483539,1677
483540,1526
483545,1811
483549,1163
483558,911.2
483559,1393
483560,5368
483567,2120
483572,1339
483580,1614
483584,3632
483586,5828
483594,1450
483603,2032
483613,4582
483629,1754
483632,1262
483634,2399
483637,2092
483639,2801
483642,3875
483646,2006
483648,1677
483652,970.6
483654,2562
483662,4211
483664,2890
483666,2037
483669,2092
483670,4582
483679,2490
483686,2120
483688,1754
483690,1811
483692,4844
483694,5828
483695,1662
483700,1473
483702,1811
483707,3632
483708,4369
483723,1811
483725,1691
483728,1764
483730,1163
483733,1610
483735,1013
483737,1163
483744,2562
483745,1526
483746,1613
483753,1583
483766,644.1
483768,1163
483769,1013
483772,5386
483778,2435
483779,2490
483799,937.8
483809,1.072e+04
483812,1220
483818,2206
483822,3206
483823,4048
483826,1526
483831,2309
483833,1049
483835,1677
483847,1677
483859,4844
483861,4184
483874,1101
483878,2242
483882,1368
483888,2115
483892,1082
483899,1814
483901,1163
483906,1851
483911,937.8
483912,9729
483914,5319
483934,3044
483941,3730
483948,1281
483949,970.6
483953,2006
483965,4211
483971,1040
483972,1526
483974,1691
483981,7516
483983,1013
483985,1754
483986,970.6
483987,753.4
483990,2597
483996,1067
483997,2266
484005,5319
484008,1904
484011,1526
484019,4211
484022,1638
484030,1697
484039,1220
484041,1677
484042,1040
484047,6897
484056,1691
484060,2206
484061,1526
484064,1851
484067,2597
484072,1441
484073,1754
484078,670
484081,7087
484089,2309
484092,2431
484094,2399
484098,1013
484102,1904
484104,2242
484115,2006
484117,1393
484125,1163
484133,2597
484146,6897
484155,2399
484156,1553
484157,1768
484161,1526
484163,2431
484169,5828
484170,3323
484173,4574
484175,1067
484176,3057
484177,3582
484179,1811
484182,2766
484193,1163
484200,804.2
484208,924.1
484209,1553
484216,2206
484220,1865
484222,1457
484224,2037
484225,1313
484229,3467
484234,1220
484235,2435
484236,1163
484257,2941
484262,1613
484265,7711
484268,8491
484271,1840
484273,2766
484276,1814
484303,1.072e+04
484304,3082
484305,4184
484308,2431
484309,1.024e+04
484314,1526
484319,2751
484322,1610
484327,8667
484333,2399
484334,3467
484335,2562
484338,2701
484339,4369
484340,1450
484342,2408
484353,2890
484357,970.6
484358,3467
484359,1114
484369,970.6
484370,3044
484371,3715
484376,576.9
484381,2431
484405,5517
484407,5386
484411,2314
484421,1553
484422,3206
484424,970.6
484426,1441
484427,6475
484431,1114
484434,2701
484446,1163
484448,1811
484450,2766
484455,1811
484458,2878
484463,911.2
484489,3206
484492,4844
484493,1163
484495,2766
484498,1114
484502,1114
484512,1473
484513,2814
484516,3467
484517,3273
484519,3875
484521,1.024e+04
484525,2756
484530,2431
484550,3082
484553,670
484554,3467
484558,4844
484560,3402
484561,1163
484564,1305
484571,7222
484572,1553
484579,1526
484580,2562
484582,1890
484586,1313
484603,1691
484617,3582
484618,2814
484621,1363
484624,3323
484625,1450
484627,1614
484637,5153
484640,5162
484642,2399
484646,6684
484652,3370
484654,6255
484657,2597
484665,1929
484666,1.834e+04
484678,4369
484682,2006
484686,3632
484689,2242
484700,1163
484708,1369
484712,1044
484722,1811
484727,832.3
484733,2751
484739,2766
484741,1754
484747,1764
484757,2408
484758,6504
484762,2120
484764,5153
484776,1553
484779,2193
484786,1114
484793,2120
484796,2947
484798,1013
484801,4702
484802,4844
484803,6255
484805,4184
484811,1220
484812,1890
484819,4048
484821,5913
484823,1929
484838,1114
484845,832.3
484851,4211
484856,2890
484857,5162
484859,2766
484865,1262
484875,1553
484882,2266
484886,2399
484889,1262
484890,4048
484897,1220
484899,2092
484901,1220
484904,5153
484905,3013
484908,1553
484909,2092
484912,1262
484913,4844
484927,2597
484942,1754
484945,832.3
484950,1220
484957,3141
484962,2801
484965,2751
484968,1067
484972,3582
484974,3206
484975,1393
484976,4332
484981,1904
484983,2032
484985,1.2e+04
484996,1929
485002,1220
485003,2766
485005,1.072e+04
485006,5153
485007,5517
485011,3141
485016,4048
485018,6255
485020,2037
485025,2701
485026,3467
485027,5616
485035,2562
485042,5319
485046,4085
485048,1555
485063,2597
485064,1610
485066,1114
485084,3715
485085,2092
485087,2266
485088,6475
485107,1851
485119,1754
485122,2120
485127,1929
485131,1851
485133,1040
485138,1368
485143,2266
485147,1163
485149,6684
485155,3323
485166,2947
485167,1013
485173,5828
485178,832.3
485181,3730
485186,2801
485187,5048
485188,2399
485211,1526
485212,1300
485214,4702
485215,2408
485219,1174
485221,3273
485226,3370
485229,1044
485233,2431
485237,2092
485246,1860
485256,866.6
485264,3141
485273,4574
485279,3875
485283,2801
485284,1305
485288,4211
485297,1929
485299,5048
485310,5386
485320,2092
485322,2597
485323,1969
485327,1904
485341,1553
485349,911.2
485355,1697
485356,5319
485359,804.2
485363,4702
485365,6897
485369,2562
485370,1553
485377,1969
485379,1393
485381,3082
485385,1393
485388,1339
485391,4211
485392,1814
485399,4184
485407,644.1
485417,1457
485419,5319
485421,8189
485422,970.6
485429,5913
485432,2597
485436,1163
485440,1851
485444,2037
485446,1731
485448,1068
485460,6255
485470,1553
485474,1450
485486,1313
485501,2032
485508,2206
485509,6897
485511,1262
485512,1220
485513,3044
485529,1526
485534,2562
485543,1156
485558,5368
485566,2284
485569,1300
485573,3323
485574,970.6
485575,5048
485577,1929
485580,2522
485603,2092
485616,2701
485619,2947
485627,1677
485629,2597
485636,3715
485640,1811
485649,2266
485650,3323
485652,2006
485656,1677
485658,3206
485664,1262
485669,8189
485671,5828
485674,1555
485694,712.1
485698,2554
485705,1044
485708,1450
485709,2206
485711,832.3
485716,1.083e+04
485717,1313
485729,1339
485731,1890
485735,7711
485739,1610
485742,1450
485745,850.4
485746,2890
485747,1441
485748,1814
485749,4211
485752,1441
485761,5913
485766,4211
485767,1339
485774,898.7
485776,1929
485778,5782
485781,5913
485782,921.2
485784,1441
485785,2399
485796,777.2
485797,4826
485814,9729
485827,1441
485828,1049
485830,1163
485838,7711
485842,2006
485847,1811
485848,2092
485850,1013
485853,1731
485854,3868
485856,1044
485859,2562
485862,1553
485863,2562
485865,1300
485866,1814
485872,898.7
485874,712.1
485875,832.3
485880,1677
485886,3013
485891,1040
485892,970.6
485894,4369
485895,5319
485898,1163
485903,1768
485912,3618
485914,2006
485924,1174
485925,1163
485930,1441
485936,1814
485947,1013
485953,3082
485960,1811
485961,1300
485969,970.6
485970,2435
485975,1163
485977,8491
485991,3467
485998,4048
486000,1393
486001,9485
486012,1262
486013,1163
486018,2751
486021,970.6
486028,1262
486035,3323
486044,3044
486048,4702
486052,2522
486056,3323
486062,1553
486063,1262
486064,2092
486071,1262
486076,2037
486077,2408
486079,2120
486082,2766
486085,4844
486087,5913
486090,1114
486097,1114
486098,1754
486100,1342
486102,2597
486103,2562
486106,2006
486109,3370
486120,1013
486123,2092
486124,753.4
486126,2766
486134,1281
486138,5139
486141,4844
486142,1865
486145,4702
486146,2006
486148,3273
486149,6255
486150,1441
486151,1262
486152,1450
486154,2947
486155,3632
486159,6897
486161,8491
486169,1677
486170,6475
486172,1638
486173,3206
486187,2890
486193,3715
486196,1262
486203,1555
486208,1163
486212,9729
486214,1904
486215,1583
486221,8667
486225,3715
486228,2092
486229,3467
486235,2266
486237,1526
486238,970.6
486241,1220
486243,911.2
486253,3044
486258,4085
486261,3044
486263,3273
486265,2408
486274,706.1
486275,1342
486276,1262
486280,2801
486283,3082
486286,2814
486287,1114
486290,1969
486291,2597
486298,1667
486308,1262
486313,3141
486315,1393
486320,1262
486325,5913
486330,4826
486334,1262
486336,2814
486338,1163
486341,2399
486348,1441
486357,1393
486365,3715
486366,1811
486374,2242
486384,5913
486403,1220
486405,3582
486419,3875
486420,4702
486424,1156
486425,2766
486428,1526
486432,2120
486437,1.072e+04
486444,1262
486446,4085
486458,7222
486469,804.2
486470,1851
486471,3141
486479,3141
486480,2399
486485,3044
486486,1638
486487,898.7
486492,1904
486496,2766
486499,3467
486509,1393
486510,2701
486513,1638
486522,1163
486524,1731
486525,3715
486528,2814
486530,2092
486533,1.083e+04
486535,1262
486536,8189
486540,1586
486543,1526
486548,1262
486553,1526
486566,2597
486570,1174
486574,5386
486577,1929
486580,1851
486585,1079
486589,1811
486607,3141
486609,832.3
486615,4085
486616,1554
486617,6255
486633,1441
486638,2006
486642,4211
486646,1450
486648,1754
486649,1040
486651,970.6
486655,7163
486664,2399
486666,3370
486678,4211
486680,3730
486685,2408
486686,1904
486690,1.024e+04
486695,1614
486697,1342
486698,5616
486699,1553
486711,1662
486714,1013
486719,2284
486722,1851
486723,1851
486727,2092
486737,4332
486741,2597
486742,1457
486744,1586
486750,1904
486758,1.019e+04
486766,4048
486768,3875
486790,5319
486793,2014
486794,3582
486800,753.4
486801,3467
486803,5153
486804,3875
486805,4369
486813,2801
486816,1262
486818,1613
486825,1049
486829,753.4
486831,1814
486835,6255
486837,1.311e+04
486838,832.3
486842,1526
486847,5153
486861,2266
486862,2408
486867,2619
486874,7222
486884,1754
486889,3467
486905,1114
486908,5616
486924,3632
486928,1220
486938,4574
486955,3013
486959,3467
486961,1300
486968,2193
486976,2266
486987,3730
486989,1814
486994,1342
487008,1691
487009,1526
487012,1969
487013,712.1
487016,2766
487017,970.6
487019,1526
487024,2037
487033,4844
487036,1554
487039,1079
487045,1339
487047,2037
487054,2037
487055,6255
487058,1851
487069,1613
487077,2014
487085,4085
487090,1697
487095,1754
487096,2006
487102,1814
487104,3206
487111,3370
487116,1163
487125,2431
487130,1049
487134,1754
487140,1156
487146,1851
487147,3370
487168,3875
487178,5616
487184,1044
487197,2092
487199,3082
487200,1.108e+04
487204,2006
487210,4142
487217,3730
487222,3467
487227,2766
487233,2092
487236,1313
487237,2006
487248,1754
487252,3141
487258,2597
487260,1441
487267,2120
487270,6255
487272,1450
487273,2431
487281,3141
487282,1553
487296,1526
487302,1667
487305,3632
487325,1553
487334,1220
487335,1526
487336,4184
487345,2408
487353,970.6
487357,2032
487360,1163
487362,644.1
487363,1731
487373,970.6
487376,970.6
487379,1305
487388,1697
487392,1068
487395,1163
487396,1441
487413,8189
487423,4844
487429,2399
487435,1677
487438,6255
487442,898.7
487447,2766
487450,2309
487454,2619
487455,1262
487460,2193
487464,3082
487476,1851
487489,3141
487496,3206
487505,2206
487506,1610
487508,1450
487510,970.6
487514,5048
487524,2092
487526,1555
487528,1851
487531,2120
487536,1.083e+04
487538,1890
487549,1262
487550,2399
487555,1163
487568,1754
487569,2672
487570,1638
487572,4211
487573,4048
487579,1.019e+04
487580,9485
487593,1890
487594,970.6
487601,1614
487625,5162
487626,832.3
487647,2947
487652,1840
487653,3323
487654,2120
487655,1368
487661,1163
487682,1638
487685,1067
487694,2193
487698,3057
487699,1554
487705,3730
487706,4369
487714,3715
487730,1860
487732,1313
487745,1610
487746,2766
487747,1163
487749,1691
487759,3141
487763,2431
487771,2814
487775,2206
487776,1174
487782,4702
487789,2597
487796,3141
487797,2266
487805,2120
487806,1851
487810,3082
487811,3875
487819,2562
487820,1.083e+04
487821,1814
487822,1691
487826,7711
487828,1614
487830,3715
487834,3875
487835,5782
487839,3141
487840,2751
487842,2597
487846,8058
487862,5386
487864,1163
487872,1811
487874,2006
487879,3206
487885,1079
487887,2878
487888,5386
487889,2006
487892,2006
487893,4048
487898,1281
487909,2266
487920,1731
487921,6255
487924,2006
487930,3467
487940,5616
487941,7222
487952,7516
487953,4582
487954,1526
487957,1220
487961,2751
487962,2947
487969,1677
487977,2037
487983,3715
487985,2562
487993,3618
488000,1339
488005,1526
488010,4048
488013,1281
488023,2701
488028,1450
488033,1811
488038,1754
488044,1313
488046,3582
488049,3618
488058,1583
488060,4582
488062,5913
488069,6710
488071,4369
488079,1691
488080,2408
488086,2266
488091,3582
488095,1811
488096,1156
488101,1.439e+04
488102,4445
488106,1553
488107,2801
488116,1457
488119,4211
488124,1163
488128,1774
488137,1613
488139,1811
488142,3580
488145,712.1
488161,1339
488162,1754
488164,1163
488166,2037
488168,1049
488175,2006
488180,5153
488184,1814
488188,7516
488189,2947
488199,1441
488200,1262
488208,1450
488218,1342
488219,1697
488223,850.4
488225,3730
488228,3467
488237,2206
488239,2399
488244,2766
488245,5368
488262,2266
488277,3206
488283,850.4
488284,7711
488287,1163
488298,2947
488301,1262
488302,1614
488304,1969
488306,2597
488311,5319
488312,1677
488317,2206
488328,5616
488329,1691
488332,1339
488334,4048
488343,4844
488352,4582
488359,1262
488360,1220
488373,804.2
488375,5913
488376,1305
488377,2801
488382,2751
488387,3467
488392,2408
488395,1013
488396,2701
488397,2751
488400,1339
488404,3467
488429,1114
488430,2672
488434,1610
488444,1220
488460,2193
488463,2562
488464,1677
488470,1851
488474,2032
488475,1638
488480,1677
488482,1441
488485,2399
488490,2006
488496,1174
488503,4369
488506,1163
488508,1811
488516,8667
488544,1163
488547,2115
488548,1262
488550,2092
488552,8491
488555,3370
488569,3467
488570,1220
488574,2890
488581,2399
488582,6684
488585,3715
488586,2266
488589,1814
488591,1929
488607,1811
488608,1163
488609,1368
488615,1754
488621,1040
488623,4844
488625,2032
488630,1553
488638,2661
488641,2431
488645,832.3
488649,1610
488654,4702
488659,4211
488660,1114
488668,4582
488670,1450
488673,832.3
488678,1.981e+04
488689,1262
488690,9227
488694,1677
488698,2597
488699,2408
488705,5828
488708,4702
488709,2266
488712,6255
488713,2206
488717,712.1
488722,2947
488726,2701
488728,1174
488729,3206
488734,3582
488737,2399
488743,2947
488748,1904
488754,1220
488755,1613
488757,3467
488758,1746
488761,2266
488763,1929
488769,2120
488771,2092
488779,1393
488787,5153
488788,1553
488792,1638
488800,2266
488801,1174
488804,1450
488812,2408
488819,1764
488821,2266
488826,2597
488827,1904
488829,1163
488832,2399
488833,1613
488838,2120
488841,2006
488849,5616
488853,1441
488854,5162
488856,1697
488862,2672
488865,3370
488873,1262
488874,2193
488881,3206
488884,7711
488892,2092
488894,1163
488902,1220
488906,1904
488914,5153
488918,1851
488919,5386
488921,1526
488927,5319
488937,1774
488941,911.2
488944,2120
488945,1313
488953,1662
488954,873.4
488957,2242
488962,2947
488973,5828
488974,4211
488984,2092
488988,1814
488992,2092
489001,1313
489002,832.3
489007,6255
489010,2672
489012,3715
489020,3467
489033,5153
489035,2115
489042,2120
489043,1526
489047,5828
489049,1890
489051,1068
489069,2878
489084,6475
489091,2431
489095,804.2
489098,1342
489100,2554
489109,1613
489120,3370
489122,2597
489123,2597
489124,1457
489127,1262
489136,2314
489141,3467
489142,2801
489150,2751
489161,2292
489169,2431
489170,3467
489172,1156
489179,866.6
489181,1313
489188,2399
489191,1262
489201,3946
489202,2562
489205,6255
489209,2399
489210,2399
489216,1746
489228,2006
489233,2766
489242,1305
489245,1300
489251,2490
489253,1156
489256,8667
489258,4826
489260,5162
489266,1013
489269,1079
489272,2947
489279,1441
489281,3582
489283,5913
489284,3582
489286,2399
489289,6255
489297,921.2
489298,1697
489305,3044
489306,1677
489308,1393
489312,1368
489318,1851
489319,2120
489321,1814
489323,1300
489326,4844
489336,2766
489339,1393
489347,3715
489350,1457
489360,1526
489362,4702
489365,1.083e+04
489371,2006
489372,1610
489380,4211
489385,3467
489386,2431
489390,1904
489395,2562
489397,2801
489400,1220
489405,3082
489411,1441
489420,1262
489432,2751
489434,3467
489437,2193
489438,4582
489439,2092
489458,3082
489459,1114
489473,4369
489476,2120
489481,3044
489483,2266
489484,2408
489486,4211
489487,970.6
489490,1851
489505,2751
489514,3273
489519,1114
489536,1691
489547,2431
489555,3875
489558,2431
489561,1904
489562,2947
489563,2120
489566,1220
489570,3206
489574,4332
489579,5913
489587,1614
489588,2314
489594,576.9
489607,5153
489613,3273
489614,5616
489620,2890
489624,1677
489625,1339
489627,1553
489631,1163
489645,2266
489646,6255
489647,2562
489650,3467
489656,4582
489658,2006
489672,3323
489679,898.7
489690,1677
489692,3946
489698,1281
489705,3715
489708,1441
489712,1731
489715,1441
489716,1339
489721,3467
489723,1526
489726,1339
489735,2266
489736,2092
489743,5319
489746,4211
489748,6897
489750,6255
489753,1114
489767,1754
489771,804.2
489775,3582
489777,2597
489782,2006
489784,1929
489786,6475
489792,2597
489793,5368
489798,1697
489799,937.8
489802,3323
489804,2120
489812,1450
489816,1969
489818,1691
489826,1220
489834,1811
489837,1811
489845,1840
489847,2242
489853,2661
489855,2314
489857,1114
489864,1114
489869,4582
489870,1526
489874,1450
489876,2562
489878,1300
489881,2751
489885,970.6
489886,2120
489887,2266
489890,1368
489891,1.108e+04
489893,1553
489895,911.2
489898,3869
489903,4184
489909,3206
489911,1079
489914,3323
489919,1754
489935,3273
489939,1300
489942,1305
489944,4844
489945,1368
489948,6255
489950,6684
489953,3715
489954,6255
489959,7711
489966,1339
489967,1220
489970,2408
489973,3715
489977,1368
489978,1553
489987,3875
489990,1613
489997,1638
490015,2562
490019,1553
490030,4048
490036,1342
490037,3044
490040,1441
490042,1079
490044,924.1
490045,4844
490047,1163
490053,2766
490057,8667
490060,1754
490063,2032
490069,1114
490071,4702
490076,2120
490090,2037
490097,8189
490102,3875
490105,1220
490106,1610
490117,6475
490127,3323
490129,3370
490131,1079
490136,4048
490137,1890
490138,6684
490141,1300
490146,5913
490147,1526
490148,7516
490150,2399
490152,4184
490156,3013
490159,4582
490163,712.1
490169,2597
490172,3582
490173,937.8
490174,1811
490182,2193
490190,2562
490199,2006
490213,3141
490218,2431
490220,3730
490229,1220
490230,5517
490232,1262
490235,2006
490237,1400
490247,2878
490255,1013
490271,7711
490272,5319
490276,3206
490278,1262
490284,777.2
490286,2878
490288,670
490293,1526
490295,2941
490303,2814
490306,2701
490307,1368
490308,2947
490309,1614
490322,3370
490323,1526
490324,6255
490325,1114
490328,1339
490353,1583
490360,2006
490367,1114
490371,1851
490379,1691
490382,6255
490383,8667
490386,2120
490393,1501
490400,2766
490401,911.2
490406,1220
490407,2878
490415,2206
490424,4085
490425,8189
490429,1610
490433,2399
490434,1163
490435,2751
490442,1610
490446,4702
490448,1553
490459,1049
490463,1305
490465,777.2
490466,4844
490468,1220
490470,2006
490472,4048
490474,1368
490490,1746
490495,2266
490506,3875
490508,2092
490509,2399
490527,970.6
490529,1890
490531,898.7
490551,1754
490560,1342
490562,3323
490563,6255
490564,1553
490572,1044
490578,670
490580,753.4
490590,2408
490607,7163
490612,2266
490613,1393
490619,5368
490630,5139
490631,2597
490637,2814
490639,2206
490640,2801
490644,1583
490647,1814
490649,2766
490650,5616
490654,1677
490659,2408
490661,3206
490662,1393
