id,prediction,loss
439992,1040,1639
439993,850.4,554.8
439994,6255,1720
439996,3946,1610
439997,1441,707.5
439998,1013,500.7
440004,1811,3610
440006,2522,1619
440010,2206,4335
440019,1553,1371
440020,1662,3347
440025,1754,2114
440028,2187,757.6
440035,1163,828.5
440036,3370,2149
440054,1368,922.7
440055,3323,6228
440057,3082,7847
440059,576.9,877.5
440063,6255,1.029e+04
440067,7163,1.388e+04
440070,1441,1151
440072,1662,2419
440073,1553,791.3
440075,1300,2056
440079,2701,1276
440081,2014,3611
440082,2562,580
440084,1393,2042
440087,2006,1616
440089,1441,2501
440094,2562,2285
440102,5386,4187
440104,2399,2794
440105,1501,863.3
440106,4369,4242
440107,3273,1872
440111,804.2,609.7
440122,2490,3925
440129,911.2,513.5
440130,2092,3622
440131,2193,2171
440135,1040,2924
440136,937.8,595.1
440137,1163,629.2
440148,1300,3196
440150,680.1,1426
440152,3467,4109
440153,1851,766.6
440155,5319,3848
440157,1220,877.1
440158,1300,758.7
440162,1441,2252
440166,6710,6772
440168,1811,2798
440171,1553,2553
440172,4211,4678
440173,3141,3183
440181,1526,1665
440182,2037,4721
440184,4369,3060
440185,4332,3325
440190,2242,5364
440191,1309,2817
440198,2266,2763
440208,5162,2811
440210,787.5,680.3
440211,3044,5826
440215,8189,1.013e+04
440217,2701,3306
440219,1339,958.8
440224,1.024e+04,1.453e+04
440229,1865,968.1
440235,3206,3032
440240,4582,1.312e+04
440241,1553,1880
440246,2597,1902
440248,1526,1086
440249,1904,1821
440252,2801,4149
440254,2037,860.1
440259,2242,3239
440260,1851,2531
440262,1013,670.1
440264,7087,6020
440268,3273,2551
440274,1526,2725
440280,1368,1922
440285,5048,3611
440287,3323,5314
440291,2309,1670
440292,3582,7763
440293,1114,1236
440294,1613,1199
440297,1614,1146
440298,1754,3545
440301,1890,1832
440302,2878,1576
440303,4369,2958
440304,2947,2400
440305,1613,1506
440308,4332,4188
440309,2120,6594
440310,1638,3935
440317,3582,3067
440318,3467,5281
440320,921.2,486.6
440321,898.7,746.2
440327,1731,1437
440328,2554,4488
440329,4211,2142
440331,1814,713.7
440333,1067,3814
440335,3082,2193
440336,4574,6869
440337,1768,2430
440345,1044,563.9
440349,1044,1033
440351,1163,837.2
440354,1163,1245
440358,3141,1714
440359,1163,269.4
440361,1890,2173
440368,2661,1774
440371,970.6,701.8
440373,2120,4008
440375,3467,4041
440386,1754,2555
440391,4048,3011
440393,1553,2810
440396,2092,3695
440397,1013,1073
440400,1691,882.5
440401,3632,1283
440403,2878,4225
440404,5517,5160
440405,2120,2691
440406,1450,2241
440408,1044,896.8
440413,1163,1303
440418,6897,8275
440427,1309,1105
440430,1.024e+04,3104
440431,1929,3396
440434,4048,6093
440436,1731,1879
440438,757.3,753.6
440443,1614,1037
440444,4142,1865
440445,832.3,464.9
440447,2006,1632
440453,2431,1178
440454,798.5,630.8
440458,777.2,2112
440459,3206,5058
440468,5913,6253
440475,1929,3503
440477,3467,7579
440483,1851,1350
440485,1013,2093
440487,3141,2979
440490,1262,586.4
440491,1309,1321
440501,1013,2347
440502,1339,1097
440506,5913,5329
440507,4844,6908
440509,1441,1320
440510,2006,2056
440516,2193,925.6
440519,2193,8246
440522,1013,855.3
440523,3715,4770
440528,1677,1332
440529,1904,714.5
440536,911.2,703
440538,1156,1834
440541,5913,8455
440543,4369,5940
440544,1553,1808
440548,2092,2115
440550,2206,3093
440553,2408,3174
440556,1764,5615
440559,2037,1725
440564,1731,2742
440570,1774,1934
440573,2242,2387
440575,1662,2438
440577,7516,7117
440586,1526,839.5
440595,7711,1.009e+04
440597,1441,723.2
440601,1040,986.9
440603,1441,632.4
440605,1013,942.6
440606,2120,2158
440608,1049,2020
440613,5913,4542
440619,3583,1.023e+04
440627,2206,1083
440631,9729,6767
440632,2701,4042
440637,1040,1991
440638,1040,351.4
440639,1553,1291
440641,4844,3630
440644,2408,2067
440645,1662,2800
440648,1441,998.9
440652,2032,2555
440653,1811,2758
440655,1368,1614
440659,1393,1533
440660,2751,3141
440663,1667,1522
440666,1691,1732
440671,2947,6318
440674,712.1,528.7
440676,1156,1130
440682,1691,1790
440684,2431,2009
440685,646.3,423.7
440689,2206,1925
440695,866.6,1218
440697,1313,1278
440700,1814,622.4
440703,1613,8054
440709,2092,2982
440714,1114,1250
440716,2399,2453
440717,3273,4000
440723,8491,1.596e+04
440725,1526,3095
440734,6255,6447
440737,1220,1090
440739,3582,3197
440740,1610,2183
440745,5139,2953
440746,7516,1.577e+04
440747,2597,4332
440748,4085,5146
440750,2037,2561
440753,2037,1337
440755,2206,2432
440758,6475,7310
440759,2193,1599
440767,1814,1601
440769,7222,5560
440771,2092,1377
440776,1697,1856
440778,3467,4783
440783,911.2,840.1
440785,1691,2674
440789,3141,1398
440792,3946,6076
440796,2947,3405
440803,2284,1547
440804,2092,1514
440805,2947,1358
440807,1.024e+04,2.116e+04
440812,1262,635.1
440815,2766,5227
440818,937.8,1090
440819,3632,1470
440821,1811,1197
440822,1677,1525
440823,2672,2233
440825,3582,3787
440826,1697,1624
440827,1811,1151
440829,5517,5047
440836,1079,1053
440842,5368,7083
440844,1262,1651
440845,911.2,1813
440846,1754,1025
440847,3467,4153
440848,1262,1048
440851,2092,718.1
440857,4332,3746
440858,1044,657.5
440859,3013,3536
440861,2399,2540
440871,1526,517.5
440872,2206,2126
440879,5048,7686
440880,3632,1120
440881,1904,2325
440883,970.6,1177
440886,1904,688.6
440889,970.6,1072
440894,1614,6365
440904,5386,4072
440908,6255,9234
440909,1191,1472
440911,2947,3705
440913,1220,883.1
440916,2092,6530
440919,1163,893.8
440922,2037,1587
440923,1613,2792
440926,5153,6962
440934,9227,1.218e+04
440935,2092,2474
440937,2120,2237
440939,8189,4440
440941,1814,2080
440943,2597,671.5
440949,1526,1947
440952,2890,1479
440954,1754,1044
440956,6255,5206
440957,1156,872.8
440963,3206,3741
440974,866.6,597.3
440984,8189,7119
440986,3044,4554
440989,1754,1657
440991,1526,1048
440993,1441,1045
440996,1614,1299
440999,5616,2051
441000,1049,1421
441001,4048,1.174e+04
441006,1614,489.2
441009,924.1,1299
441010,2037,3352
441012,1526,701.7
441013,2037,3030
441017,1.2e+04,1.323e+04
441018,2242,2885
441020,1526,2091
441022,4582,3735
441027,712.1,578
441029,1662,1842
441035,5319,5879
441037,6475,2.304e+04
441038,1441,515.8
441042,3206,2517
441050,1851,1586
441051,5828,1.042e+04
441054,804.2,3915
441059,3618,4490
441080,1.38e+04,1.753e+04
441082,6475,9375
441084,3044,978.7
441086,1890,801.7
441090,7087,2276
441092,2751,5214
441093,3730,1502
441097,5368,6525
441099,1368,905.5
441101,1363,1654
441102,7163,4296
441105,3206,1094
441110,3013,5079
441113,2878,3160
441114,2115,4420
441119,2266,4001
441120,4574,1.389e+04
441121,1526,3123
441124,970.6,1013
441126,2115,865.6
441130,2284,3685
441131,7711,4517
441136,2947,550
441138,3875,4640
441141,3910,3221
441150,1262,900.7
441152,1865,1552
441153,1313,2492
441158,1339,703.2
441159,5386,1.584e+04
441178,1814,2417
441182,1450,2382
441184,3715,5398
441186,937.8,1044
441191,2597,2542
441195,1191,1056
441201,2115,1950
441202,1501,956.6
441203,1220,1168
441205,2399,2776
441206,4445,8117
441208,1969,3717
441217,4369,7079
441225,4211,4934
441227,1662,786.7
441228,1313,624.9
441229,9485,1.51e+04
441232,2701,2367
441233,1339,1292
441239,3730,3360
441242,2408,1386
441249,1441,1150
441252,1851,2091
441254,1691,2616
441260,1457,1002
441264,4582,3025
441269,2206,3562
441273,1811,609.9
441274,3044,3450
441276,2006,1497
441282,4582,3400
441285,2399,1163
441289,4702,5804
441291,6684,1.281e+04
441296,7711,6302
441297,2597,2764
441301,2242,2320
441302,3632,2555
441305,1368,2100
441308,3044,1997
441317,2766,444.1
441320,1174,1044
441326,2878,4005
441327,1811,2398
441329,5048,4782
441351,1677,675
441352,832.3,2012
441356,3715,9332
441361,1156,1872
441363,5616,4866
441366,1174,804.8
441377,1865,1018
441387,2006,5763
441392,921.2,436.2
441393,2242,2764
441394,2032,2340
441396,4048,2108
441397,1013,350.8
441400,3206,5427
441404,2672,1412
441407,5828,7841
441411,1393,793
441413,1305,3615
441415,1393,1033
441416,1614,698.4
441417,1262,2533
441418,753.4,556
441419,3273,3507
441422,1610,1653
441423,4844,6094
441424,4471,6274
441427,5913,3548
441428,2890,4199
441431,1163,3641
441432,1904,1504
441434,1163,1785
441441,2751,1308
441443,2266,3811
441444,2006,2237
441448,1553,1235
441449,1677,3148
441450,5913,8497
441456,4184,3585
441460,2120,3308
441462,2597,3638
441465,9227,1.23e+04
441474,1814,2980
441476,2206,3314
441481,787.5,747.8
441489,1262,694.4
441490,850.4,753.5
441492,5153,5511
441493,5913,8388
441499,2266,3738
441500,1526,1945
441504,1079,634.3
441509,4048,5054
441522,1220,1109
441524,2701,2662
441529,1501,1884
441533,2120,3076
441534,3273,2645
441536,3665,9860
441540,1614,1001
441543,5386,7805
441546,2399,760.2
441547,1473,2067
441552,1457,1692
441555,2766,503.6
441556,970.6,1116
441565,2206,1500
441572,2242,3199
441573,937.8,987.9
441575,3044,1175
441576,1614,984.1
441583,3323,3530
441587,4574,6721
441590,1441,2625
441593,5616,5512
441594,911.2,2783
441595,8667,1.393e+04
441599,5153,3485
441605,1262,2257
441608,1262,811.7
441610,1677,1294
441612,6897,1.17e+04
441615,1441,3307
441621,2120,1844
441624,5517,4014
441629,3715,892.7
441630,1764,5389
441631,3082,795.1
441632,8189,1.687e+04
441634,2431,1988
441637,1457,1182
441638,1156,972.4
441640,1067,770
441641,5386,6892
441646,1163,2278
441650,924.1,1075
441654,2597,1818
441656,6897,4076
441662,3730,3107
441667,1697,2279
441672,4582,5462
441674,7711,1.17e+04
441679,3467,2168
441684,2032,1913
441687,1814,1258
441691,1929,1856
441692,1174,348
441695,1890,2911
441696,2661,8418
441700,5828,7083
441702,4470,4894
441711,1450,1396
441712,1450,1800
441713,3044,6460
441715,1731,6002
441716,1697,2745
441717,777.2,393
441718,5383,4438
441723,1044,347.8
441724,2006,1549
441728,2597,1187
441729,4184,4014
441732,887.9,1942
441734,1114,579.4
441745,2037,1323
441752,2309,4626
441755,7711,6142
441757,1300,1710
441761,1044,776.2
441762,1220,687.1
441763,798.5,2861
441764,3910,6316
441765,4844,6509
441767,3323,4625
441773,1216,2163
441790,3730,1791
441802,1614,1798
441803,4048,5026
441806,4582,2113
441807,3582,3558
441808,1013,726.3
441809,1553,2487
441811,5913,4278
441815,3467,6722
441816,2701,1695
441820,2408,2802
441828,2032,1832
441831,2562,1002
441833,3141,1582
441838,2701,2827
441841,5913,7600
441843,2284,2626
441844,1013,443.2
441845,2431,2627
441848,832.3,1137
441856,1262,3840
441857,6897,1.27e+04
441865,2399,2350
441866,1300,5283
441868,1.108e+04,1.475e+04
441872,1342,1256
441874,2037,1032
441878,3580,2931
441885,1814,1290
441888,2206,2818
441894,2037,2770
441895,1613,4198
441896,4826,4114
441899,1441,1264
441901,2890,3038
441902,4211,5700
441903,2032,2212
441907,2562,1830
441908,2766,5257
441911,1114,2754
441914,655.8,1140
441915,1526,1916
441916,1262,1915
441917,4844,1792
441919,1262,686.6
441921,3467,4196
441926,3632,3761
441927,2408,2703
441929,1457,848.5
441930,937.8,807.4
441931,832.3,1132
441932,2751,2267
441933,1526,1131
441941,655.8,657.1
441943,3370,6581
441949,5139,7483
441954,1764,856
441955,1441,1028
441959,3582,6732
441960,4702,4259
441965,3206,3040
441967,1339,3814
441969,3665,5654
441971,910.3,793.1
441974,1904,2886
441975,1220,728.6
441978,1368,641.6
441983,1526,1824
441997,3141,4169
441998,1904,1551
442000,2408,2060
442001,1553,2274
442002,4184,4099
442003,2266,7244
442004,3632,1664
442006,1163,1049
442007,1677,897.1
442008,3715,2559
442009,1114,1595
442010,5139,7768
442011,2242,2680
442014,2701,4820
442019,1441,2157
442022,1613,1496
442040,2314,595.1
442041,1677,3416
442043,1262,1477
442044,1163,1153
442045,2037,1448
442048,5048,5126
442051,4582,4945
442053,3467,5950
442055,3082,5143
442060,1305,1068
442061,1450,1639
442067,2801,2308
442072,1969,1648
442073,2408,578.3
442074,1811,4845
442075,5319,2920
442076,1811,1461
442077,5386,4414
442083,1114,1231
442086,2037,1288
442088,2266,2882
442090,2701,941.8
442091,1114,826.4
442092,1.024e+04,6822
442095,1368,1463
442097,2554,1843
442098,3467,4732
442108,850.4,792.8
442109,832.3,767.4
442112,1.072e+04,6880
442114,2399,1719
442133,1393,756.4
442141,2408,3606
442142,1300,2537
442143,3467,5009
442144,1220,954.7
442148,1526,1778
442149,1613,1966
442150,2242,3481
442156,1890,1851
442159,2890,2769
442161,804.2,731.3
442169,1262,1520
442170,911.2,726.8
442173,2435,1790
442176,1526,1040
442181,6255,6030
442186,1163,968
442187,2431,979.2
442189,2120,2762
442192,1220,837.5
442195,1691,1411
442200,2399,4572
442209,2115,1328
442213,1163,632.7
442215,1305,1133
442217,2006,2191
442222,1441,2034
442224,4582,6133
442227,1342,856.2
442232,1156,1116
442235,1220,1507
442236,2032,1078
442237,1811,3323
442239,1441,728.9
442242,1614,709.6
442244,970.6,961.6
442246,898.7,468.8
442248,1526,3695
442250,2399,4885
442253,1309,989.6
442254,1040,1058
442256,1450,619.1
442257,4582,4419
442264,2814,7168
442266,6897,7093
442267,5616,5419
442270,3467,3632
442278,970.6,1883
442279,1114,566.4
442280,3044,1524
442287,4211,7282
442291,5139,5414
442292,1450,707.4
442297,2120,2141
442301,970.6,809.7
442315,3467,1248
442317,3946,1205
442320,1851,921.6
442322,2522,3438
442324,6684,1.125e+04
442327,5319,3980
442333,832.3,1108
442342,8667,7252
442343,5517,5680
442345,3273,2866
442346,2941,5465
442348,3715,4915
442350,1114,722.5
442351,1526,5741
442352,1614,912
442353,1851,612.9
442356,1339,3683
442360,4048,3184
442361,1441,1005
442362,1342,2408
442363,1890,821.6
442364,1865,1482
442366,1811,2239
442371,1.38e+04,1.088e+04
442375,2878,3167
442376,777.2,1268
442377,2006,2460
442379,2309,1135
442382,1044,716
442387,1526,1497
442394,2947,3016
442400,4142,6087
442404,3715,3273
442408,2206,2283
442415,2006,2624
442419,2814,3178
442422,2431,1980
442430,4582,8945
442431,1731,914.5
442432,2037,2959
442435,1441,1183
442439,5386,1.061e+04
442441,1638,1899
442445,9227,2.018e+04
442446,1368,1362
442447,1400,1204
442448,1450,1131
442449,804.2,1514
442454,1860,2141
442455,1811,865.4
442456,1.399e+04,1.233e+04
442460,1262,1122
442461,1174,1159
442463,2399,1844
442464,2092,1442
442471,1662,1255
442472,4048,4013
442474,2554,1678
442475,1814,1648
442476,1049,1194
442478,1691,1422
442479,2399,3160
442482,5386,530.5
442487,2006,4419
442489,1553,1127
442497,1614,1777
442498,6475,6085
442507,1114,553.8
442509,2751,3261
442518,1220,1281
442524,3370,2840
442526,1865,1707
442527,1101,849
442528,2597,3400
442530,2266,1563
442531,3082,6534
442536,2193,1398
442537,2206,7791
442542,4211,7341
442545,1851,2775
442552,3273,1556
442560,1040,944.9
442562,2266,2229
442564,1220,1949
442566,1163,898.6
442572,777.2,1739
442573,2597,5437
442574,2597,5942
442578,2006,1408
442581,2399,3939
442582,1754,2080
442584,4034,4230
442585,4826,7048
442589,1013,1311
442591,921.2,695.2
442597,2672,3409
442599,1662,1386
442605,1049,818.7
442609,911.2,1329
442612,3082,6997
442616,1339,493.4
442617,1068,982.9
442618,3323,5321
442619,3044,1842
442621,2751,1574
442630,2115,1749
442632,1174,1695
442633,4582,5909
442634,1929,2473
442636,3044,3361
442637,1851,2999
442651,1691,746.5
442655,3141,2836
442657,2701,1657
442659,1553,3999
442660,2766,3213
442664,4048,4219
442665,1220,659
442669,2701,3172
442671,1691,2826
442683,2562,1409
442684,7711,1.18e+04
442686,873.4,2588
442689,4332,6554
442693,1114,1432
442697,4332,6770
442699,1163,728.1
442706,1163,1382
442710,2399,4564
442712,2431,4136
442719,2092,2478
442724,2947,993.5
442728,2399,1896
442729,1929,3498
442730,1526,1341
442731,1969,1547
442732,4844,4617
442733,3467,3490
442738,1305,1980
442739,1262,1171
442742,1754,1057
442753,898.7,1166
442754,4582,5236
442758,1441,1354
442760,3467,6665
442763,1851,2807
442766,3946,7703
442768,1163,944.1
442770,2120,3411
442774,2751,3433
442785,3875,3272
442787,2206,2090
442788,2206,2272
442789,2120,1076
442792,777.2,713.8
442794,2597,3993
442795,7163,1536
442796,1174,1480
442798,2006,2096
442800,7711,3835
442804,6255,2659
442805,5828,1526
442808,1013,743.2
442809,1174,1261
442811,1281,1731
442812,2006,1493
442816,3467,4260
442817,1851,5175
442819,3082,2632
442820,1.452e+04,2.223e+04
442824,3206,505
442825,2120,1972
442826,2120,3683
442833,1583,1257
442836,2701,2343
442839,1262,801.9
442841,1614,1206
442843,1393,2666
442845,2701,1818
442846,911.2,623.6
442847,1662,1460
442848,3467,1899
442849,1677,1204
442855,910.3,722
442856,1163,727.9
442860,2562,6506
442861,2801,1517
442864,3910,3394
442866,7163,6690
442870,2284,1033
442873,2399,2826
442876,2431,1934
442877,1754,3384
442879,2120,1764
442882,1262,896.8
442883,644.1,133.2
442890,1220,784.8
442894,4048,6390
442899,2281,1525
442902,1441,1324
442904,2242,1707
442905,1691,3530
442906,5517,7117
442925,5153,6259
442931,3582,2491
442936,1.643e+04,1.383e+04
442940,1441,523.4
442943,1929,2235
442946,2193,2585
442949,2281,5965
442953,2115,2503
442958,1865,1352
442959,832.3,721.9
442961,2399,3016
442962,1079,915.2
442963,3273,3272
442966,5913,5345
442970,753.4,836.2
442972,4369,1.33e+04
442986,4332,1235
442987,5139,7742
442991,1450,2048
442992,3730,6006
442993,8058,6537
442995,4048,1849
442997,1114,1930
443000,898.7,711.8
443002,1526,1985
443003,2399,202.9
443004,1811,3046
443006,1342,1142
443009,2399,2718
443011,1114,790.8
443037,2193,2608
443041,898.7,2029
443042,2435,1737
443045,1.024e+04,9044
443060,2408,2680
443061,2193,1970
443064,4754,6574
443066,1441,1551
443067,7711,6780
443069,1342,1129
443070,1163,965.8
443072,1114,1135
443075,2092,3092
443078,1754,1884
443081,1262,1293
443087,2766,3146
443093,2115,2514
443097,4184,7238
443099,2032,1641
443100,3632,5787
443102,1.2e+04,1.03e+04
443103,1342,1391
443104,3206,4834
443105,8058,9381
443108,7087,8745
443113,1851,2204
443117,1677,984.6
443119,1393,1486
443126,1114,1110
443127,3141,2418
443130,4844,5054
443131,2562,1834
443132,3868,6794
443141,3467,6787
443142,3730,2799
443145,3141,723.5
443146,4844,2099
443148,1754,2092
443149,2399,2754
443157,4048,6580
443158,2814,4492
443159,2947,5331
443161,3730,5461
443165,2562,4079
443176,5319,5882
443181,2206,1276
443183,1811,2846
443184,1156,2583
443187,5386,7098
443190,2814,3854
443191,4582,3684
443196,2562,3063
443197,1553,974.4
443207,1667,2530
443209,5139,5226
443211,2766,2155
443220,1342,2994
443224,2284,1244
443228,3323,2068
443231,2399,4096
443233,4184,2129
443237,1553,1154
443241,1368,1157
443242,2947,3748
443248,1555,1878
443249,1163,2152
443250,2766,1777
443251,2037,3599
443270,1553,931
443272,2562,1680
443275,970.6,980
443282,1526,1493
443289,2092,730
443290,1731,1076
443291,2032,2801
443293,4085,4675
443294,1929,707.1
443299,2281,6282
443301,1450,4123
443303,2092,1613
443306,1163,2058
443308,1220,4078
443310,2562,1876
443311,2619,2278
443312,2947,4524
443314,3141,1664
443316,1441,977.3
443319,3946,2010
443320,1840,1463
443321,2597,1849
443326,3370,4230
443329,1553,1340
443331,804.2,665.4
443332,1554,2100
443338,1811,4512
443341,1731,1901
443343,2092,1394
443344,1526,3092
443351,3141,4741
443353,2092,1705
443358,1526,1103
443360,4369,3647
443362,1811,2034
443365,3467,5019
443366,1677,1961
443367,1526,1196
443368,2751,2912
443369,4369,5694
443370,2037,3708
443373,1262,2841
443380,2242,2275
443388,3370,5856
443391,2399,2296
443394,1163,987.7
443395,644.1,822.1
443396,3323,4378
443408,2766,5489
443412,2661,3984
443413,1.47e+04,8105
443416,5048,8877
443417,873.4,1161
443422,1851,1712
443424,2431,1762
443426,2522,3081
443428,5913,8524
443431,1114,1461
443435,1890,1985
443436,4369,1414
443438,8189,1.437e+04
443439,1013,1063
443444,3467,3387
443445,3715,3509
443448,2120,3521
443449,1583,1506
443450,3057,5630
443454,1262,904.4
443458,1697,1254
443459,970.6,759.7
443464,4844,6167
443472,832.3,623
443482,1220,715.6
443485,1441,1912
443487,6897,5682
443488,2037,1895
443489,970.6,1666
443490,1262,1604
443494,3082,1407
443496,2314,2475
443500,4369,1.308e+04
443502,1638,633.3
443503,4844,7878
443505,2266,1287
443507,1662,793.5
443510,2597,2598
443512,1553,926
443523,1044,803.7
443528,2032,3132
443531,3632,2926
443532,2032,2329
443533,2092,2913
443534,7163,6224
443536,2522,2870
443537,832.3,1146
443542,4826,2031
443546,5153,9024
443547,3013,1492
443550,3467,2413
443551,937.8,299
443552,1811,997.5
443555,1553,2261
443557,3715,2731
443565,2431,2186
443566,5517,3228
443568,1013,767.1
443569,6255,7383
443571,1865,3566
443584,1013,641.6
443588,3323,3214
443595,1013,651.7
443602,1114,731.2
443603,4369,2598
443605,1013,1537
443606,1731,1340
443610,1262,1788
443611,1114,1377
443613,970.6,584.2
443614,2597,4320
443616,3467,2698
443622,2120,5269
443625,1450,3708
443626,1281,563.4
443627,2193,1767
443631,2672,1003
443636,1049,624.5
443637,1156,1485
443639,1040,1445
443640,2193,2046
443641,1220,2573
443643,911.2,643.9
443644,1040,929.7
443648,2947,2148
443651,1851,2508
443654,8491,1.582e+04
443657,1.399e+04,1.372e+04
443658,3467,5627
443661,712.1,507.3
443663,1040,673.8
443664,3044,4118
443666,2890,3646
443668,7516,8774
443669,576.9,766.9
443670,1553,953.8
443672,4332,3453
443673,1044,1242
443674,1262,1566
443675,1754,1403
443679,2431,2895
443681,2032,3753
443683,4048,3209
443684,4048,5221
443687,1040,756
443689,2120,2559
443696,6255,7489
443698,1339,900.6
443701,5162,7174
443703,2032,3146
443704,6027,9116
443705,4445,6741
443706,5828,8433
443708,1904,2358
443711,1613,2439
443712,937.8,1223
443713,2399,2776
443715,4332,9251
443716,4574,8426
443719,670,745.8
443721,2801,2449
443724,2006,1131
443725,1450,1107
443726,1764,1115
443727,1450,1087
443731,2266,3646
443740,6684,4246
443743,898.7,885.9
443746,2092,916.1
443748,2006,1839
443751,2206,2506
443752,1262,1528
443754,8667,1.16e+04
443759,1814,2975
443760,1114,1196
443762,1811,764.2
443764,2092,1824
443765,1262,1083
443766,3467,1116
443768,1013,1380
443772,1754,1593
443776,2032,3795
443779,1610,2804
443782,2431,1189
443783,1450,1971
443786,3141,3272
443791,1969,2231
443797,3273,2873
443799,2399,645.1
443803,1342,2153
443804,1013,701.4
443805,2431,2239
443806,1677,1694
443807,3273,6725
443811,2562,2030
443813,2766,1938
443814,1526,997.7
443815,832.3,1279
443817,2006,2802
443818,1262,1034
443821,2120,4487
443824,1638,2214
443825,4844,3502
443827,1553,2226
443831,8491,9209
443834,4085,3357
443835,1811,1563
443836,6255,4198
443839,3875,6415
443843,1114,1822
443846,1262,1432
443847,1163,709.2
443848,2206,2777
443849,2399,3072
443860,1851,4042
443861,3715,2971
443862,3467,3131
443869,1262,2325
443871,2006,3736
443873,832.3,1470
443876,2890,1.2e+04
443878,2878,5471
443879,5319,3954
443881,1764,1767
443882,4445,7598
443884,1754,3702
443885,911.2,413.6
443886,1013,1724
443889,1457,2134
443890,1610,1179
443891,2032,941
443895,5517,580
443900,1220,2099
443901,1450,750.1
443902,3206,2990
443903,1814,1561
443907,1638,2289
443908,1840,1405
443909,2431,2027
443910,5913,8888
443912,1114,813
443913,1441,1500
443914,1754,2205
443915,1904,2195
443916,1342,1530
443925,6027,2854
443927,2399,2519
443928,712.1,530.7
443930,1554,2200
443937,1526,1427
443938,2115,1775
443942,3273,3702
443945,1526,1203
443948,1814,1088
443949,3323,2328
443950,1.452e+04,1.129e+04
443957,2562,5063
443967,1768,3586
443968,753.4,1063
443973,2562,955.1
443975,3141,1772
443978,1555,1282
443981,1904,2862
443993,1174,3098
443994,911.2,573.5
443995,1.834e+04,2.687e+04
443997,5517,1.215e+04
443999,2314,788.3
444003,3715,2500
444004,3206,2179
444006,4048,1918
444007,1553,1178
444008,2092,1616
444011,2801,2937
444013,2399,2854
444017,8667,1.551e+04
444025,1163,785.2
444026,4844,6337
444028,1220,593
444031,5913,4538
444033,1811,2714
444034,2006,6516
444038,4142,3608
444039,1262,1523
444042,832.3,601.1
444043,1553,721.6
444046,6255,6257
444048,3715,3209
444050,804.2,250.8
444054,1754,877
444055,1017,942.9
444058,887.9,1017
444061,6255,8001
444062,4085,1956
444063,1553,1799
444064,1156,1278
444075,1393,2325
444076,1754,674.4
444088,6684,5495
444093,8491,7181
444096,2562,3256
444108,2399,1089
444114,5319,5377
444119,2408,5063
444120,970.6,521.9
444121,6255,1.02e+04
444122,2006,2358
444126,1.083e+04,1.258e+04
444134,2006,2327
444135,1929,2753
444138,1441,1837
444142,1114,1263
444151,2032,1283
444153,3715,3770
444155,1441,1105
444160,4369,1980
444170,1526,2254
444173,2399,2228
444176,1691,712.6
444178,1313,977.7
444180,2399,2393
444189,2597,4102
444192,1811,1540
444196,1393,1986
444200,1851,2175
444201,2120,2399
444202,8491,1.148e+04
444210,1662,1171
444216,2206,3180
444218,1553,698.7
444225,1754,3651
444230,1610,1365
444233,3730,3277
444235,3467,4200
444237,1079,815.5
444238,2431,2658
444239,1156,903.5
444241,2766,2088
444242,1049,1710
444248,2597,2499
444252,1526,1010
444253,2408,1119
444255,1526,2370
444260,3632,6755
444262,1754,2176
444264,1553,4156
444271,3206,2979
444274,2037,4051
444275,970.6,1562
444281,4702,3828
444282,2672,3040
444285,3730,1863
444286,7087,1.27e+04
444288,2092,2867
444292,1754,1308
444295,7711,1.492e+04
444306,2562,5914
444307,1393,1717
444310,6897,6220
444316,2006,2176
444321,1613,1068
444322,937.8,2655
444324,898.7,650.4
444327,7163,1.412e+04
444328,4211,6139
444332,1865,1613
444334,1840,4481
444336,1313,1070
444338,2947,680.7
444340,8189,1.497e+04
444347,1101,1105
444349,1754,2256
444352,1313,742.8
444353,2672,2348
444358,2266,6512
444360,1262,747.2
444361,1638,1272
444366,1450,1596
444368,2266,2728
444372,2266,1418
444373,3665,6626
444379,2266,3358
444380,644.1,465.1
444381,1904,4300
444395,1040,4075
444398,1929,1764
444400,3273,5104
444404,2206,2560
444406,1013,439
444413,3618,6795
444414,850.4,962.5
444417,2801,4125
444419,2266,633.7
444420,1754,2148
444422,9227,1.267e+04
444425,2115,1843
444426,2619,4172
444431,3370,2465
444432,2399,4296
444442,2661,845.4
444443,937.8,554.4
444447,8667,7313
444448,1450,1657
444450,2597,2845
444451,2408,8346
444455,1731,2608
444457,1013,768.8
444462,1553,1123
444469,1840,1883
444470,970.6,1564
444477,1163,723
444478,2284,3017
444479,2562,1064
444480,1638,1850
444481,3206,2670
444485,2092,949.8
444487,1450,3735
444489,1553,747.3
444491,3323,3775
444496,1450,3608
444497,3044,3512
444502,3730,1948
444503,2266,5231
444507,5153,9932
444518,1553,1019
444519,2408,2462
444522,2701,1699
444523,1163,1071
444529,2266,2061
444531,1774,853.2
444532,4471,3521
444533,1677,1362
444537,2092,1654
444538,798.5,408.4
444546,5913,3277
444552,3618,3167
444555,3141,3856
444556,866.6,1146
444557,1811,2053
444562,1220,959.4
444563,2878,2320
444565,1691,302.3
444569,1163,1219
444570,1368,2340
444576,3715,4360
444578,4048,3630
444585,3323,3040
444586,3273,5834
444590,2014,1436
444596,1342,2294
444597,3467,3593
444599,4702,5549
444601,6710,3517
444603,1156,3809
444604,1691,1014
444607,2037,1308
